pincode,date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,year,quarter_4_month
140307,2025-02-12,Punjab,Fatehgarh Sahib,,,,1.0,4.0,0.0,1.0,2025,Q1_Jan_Apr
140307,2025-03-09,Punjab,SAS Nagar (Mohali),,,,5.0,3.0,0.0,1.0,2025,Q1_Jan_Apr
140307,2025-03-11,Punjab,Rupnagar,,,,,,0.0,1.0,2025,Q1_Jan_Apr
140307,2025-03-12,Punjab,S.A.S Nagar(Mohali),,,,0.0,2.0,1.0,13.0,2025,Q1_Jan_Apr
140307,2025-04-09,Punjab,Fatehgarh Sahib,,,,1.0,1.0,,,2025,Q1_Jan_Apr
140307,2025-04-11,Punjab,Fatehgarh Sahib,,,,,,0.0,1.0,2025,Q1_Jan_Apr
140307,2025-04-12,Punjab,S.A.S Nagar(Mohali),,,,0.0,2.0,0.0,1.0,2025,Q1_Jan_Apr
140308,2025-01-03,Punjab,SAS Nagar (Mohali),,,,80.0,86.0,16.0,336.0,2025,Q1_Jan_Apr
140308,2025-01-04,Punjab,SAS Nagar (Mohali),,,,89.0,69.0,,,2025,Q1_Jan_Apr
140308,2025-01-05,Punjab,SAS Nagar (Mohali),,,,63.0,74.0,,,2025,Q1_Jan_Apr
140308,2025-01-06,Punjab,SAS Nagar (Mohali),,,,81.0,93.0,,,2025,Q1_Jan_Apr
140308,2025-01-07,Punjab,SAS Nagar (Mohali),,,,244.0,105.0,,,2025,Q1_Jan_Apr
140308,2025-01-09,Punjab,SAS Nagar (Mohali),,,,5.0,2.0,1.0,11.0,2025,Q1_Jan_Apr
140308,2025-01-12,Punjab,SAS Nagar (Mohali),,,,3.0,3.0,,,2025,Q1_Jan_Apr
140308,2025-02-09,Punjab,SAS Nagar (Mohali),,,,1.0,1.0,,,2025,Q1_Jan_Apr
140308,2025-02-11,Punjab,SAS Nagar (Mohali),,,,,,0.0,6.0,2025,Q1_Jan_Apr
140308,2025-02-12,Punjab,S.A.S Nagar(Mohali),,,,2.0,0.0,0.0,1.0,2025,Q1_Jan_Apr
140308,2025-03-09,Punjab,SAS Nagar (Mohali),,,,6.0,4.0,,,2025,Q1_Jan_Apr
140308,2025-03-12,Punjab,SAS Nagar (Mohali),,,,0.0,5.0,1.0,30.0,2025,Q1_Jan_Apr
140308,2025-04-09,Punjab,SAS Nagar (Mohali),1.0,0.0,0.0,0.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
140308,2025-04-11,Punjab,SAS Nagar (Mohali),,,,,,1.0,8.0,2025,Q1_Jan_Apr
140308,2025-04-12,Punjab,S.A.S Nagar(Mohali),,,,0.0,1.0,1.0,6.0,2025,Q1_Jan_Apr
140401,2025-01-03,Punjab,Fatehgarh Sahib,,,,11.0,29.0,,,2025,Q1_Jan_Apr
140401,2025-01-04,Punjab,SAS Nagar (Mohali),,,,15.0,13.0,95.0,1106.0,2025,Q1_Jan_Apr
140401,2025-01-05,Punjab,SAS Nagar (Mohali),,,,13.0,14.0,,,2025,Q1_Jan_Apr
140401,2025-01-06,Punjab,Patiala,,,,1033.0,763.0,,,2025,Q1_Jan_Apr
140401,2025-01-07,Punjab,SAS Nagar (Mohali),,,,13.0,10.0,164.0,1510.0,2025,Q1_Jan_Apr
140401,2025-01-09,Punjab,Patiala,1.0,0.0,0.0,12.0,26.0,,,2025,Q1_Jan_Apr
140401,2025-01-12,Punjab,Patiala,,,,52.0,19.0,,,2025,Q1_Jan_Apr
140401,2025-02-09,Punjab,Patiala,5.0,1.0,0.0,31.0,30.0,,,2025,Q1_Jan_Apr
140401,2025-02-12,Punjab,Patiala,,,,78.0,27.0,6.0,83.0,2025,Q1_Jan_Apr
140401,2025-03-09,Punjab,Patiala,6.0,2.0,0.0,1.0,0.0,0.0,49.0,2025,Q1_Jan_Apr
140401,2025-03-12,Punjab,Patiala,,,,56.0,36.0,,,2025,Q1_Jan_Apr
140401,2025-04-09,Punjab,Patiala,9.0,0.0,0.0,15.0,32.0,1.0,31.0,2025,Q1_Jan_Apr
140401,2025-04-12,Punjab,Fatehgarh Sahib,,,,1.0,0.0,,,2025,Q1_Jan_Apr
140405,2025-01-03,Punjab,Fatehgarh Sahib,,,,31.0,126.0,,,2025,Q1_Jan_Apr
140405,2025-01-04,Punjab,Fatehgarh Sahib,,,,40.0,91.0,,,2025,Q1_Jan_Apr
140405,2025-01-05,Punjab,Fatehgarh Sahib,,,,55.0,82.0,,,2025,Q1_Jan_Apr
140405,2025-01-06,Punjab,Fatehgarh Sahib,,,,32.0,80.0,,,2025,Q1_Jan_Apr
140405,2025-01-07,Punjab,Fatehgarh Sahib,,,,80.0,101.0,,,2025,Q1_Jan_Apr
140405,2025-01-09,Punjab,Fatehgarh Sahib,,,,1.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
140405,2025-01-11,Punjab,Fatehgarh Sahib,,,,,,0.0,1.0,2025,Q1_Jan_Apr
140405,2025-01-12,Punjab,Fatehgarh Sahib,,,,2.0,2.0,,,2025,Q1_Jan_Apr
140405,2025-02-12,Punjab,Fatehgarh Sahib,,,,6.0,5.0,,,2025,Q1_Jan_Apr
140405,2025-03-09,Punjab,Fatehgarh Sahib,1.0,0.0,0.0,1.0,4.0,0.0,3.0,2025,Q1_Jan_Apr
140405,2025-03-11,Punjab,Fatehgarh Sahib,,,,,,1.0,0.0,2025,Q1_Jan_Apr
140405,2025-03-12,Punjab,Fatehgarh Sahib,,,,2.0,0.0,0.0,3.0,2025,Q1_Jan_Apr
140405,2025-04-09,Punjab,Fatehgarh Sahib,,,,1.0,3.0,,,2025,Q1_Jan_Apr
140405,2025-04-11,Punjab,Fatehgarh Sahib,,,,,,0.0,1.0,2025,Q1_Jan_Apr
140405,2025-04-12,Punjab,Fatehgarh Sahib,,,,3.0,2.0,0.0,4.0,2025,Q1_Jan_Apr
140406,2025-01-03,Punjab,Fatehgarh Sahib,,,,428.0,861.0,49.0,861.0,2025,Q1_Jan_Apr
140406,2025-01-04,Punjab,Fatehgarh Sahib,,,,407.0,581.0,,,2025,Q1_Jan_Apr
140406,2025-01-05,Punjab,Fatehgarh Sahib,,,,330.0,609.0,,,2025,Q1_Jan_Apr
140406,2025-01-06,Punjab,Fatehgarh Sahib,,,,543.0,624.0,,,2025,Q1_Jan_Apr
140406,2025-01-07,Punjab,Fatehgarh Sahib,,,,662.0,826.0,,,2025,Q1_Jan_Apr
140406,2025-01-09,Punjab,Fatehgarh Sahib,2.0,0.0,0.0,8.0,10.0,0.0,18.0,2025,Q1_Jan_Apr
140406,2025-01-12,Punjab,Fatehgarh Sahib,,,,37.0,13.0,,,2025,Q1_Jan_Apr
140406,2025-02-09,Punjab,Fatehgarh Sahib,4.0,0.0,0.0,,,,,2025,Q1_Jan_Apr
140406,2025-02-12,Punjab,Fatehgarh Sahib,,,,62.0,30.0,1.0,39.0,2025,Q1_Jan_Apr
140406,2025-03-09,Punjab,Fatehgarh Sahib,6.0,0.0,0.0,25.0,12.0,2.0,35.0,2025,Q1_Jan_Apr
140406,2025-03-12,Punjab,Fatehgarh Sahib,,,,47.0,29.0,,,2025,Q1_Jan_Apr
140406,2025-04-09,Punjab,Fatehgarh Sahib,8.0,0.0,0.0,17.0,24.0,,,2025,Q1_Jan_Apr
140406,2025-04-11,Punjab,Fatehgarh Sahib,,,,,,2.0,28.0,2025,Q1_Jan_Apr
140406,2025-04-12,Punjab,Fatehgarh Sahib,,,,38.0,37.0,,,2025,Q1_Jan_Apr
140407,2025-01-03,Punjab,Fatehgarh Sahib,,,,26.0,59.0,,,2025,Q1_Jan_Apr
140407,2025-01-04,Punjab,Fatehgarh Sahib,,,,16.0,33.0,,,2025,Q1_Jan_Apr
140407,2025-01-05,Punjab,Fatehgarh Sahib,,,,17.0,44.0,,,2025,Q1_Jan_Apr
140407,2025-01-06,Punjab,Fatehgarh Sahib,,,,24.0,16.0,,,2025,Q1_Jan_Apr
140407,2025-01-07,Punjab,Fatehgarh Sahib,,,,44.0,44.0,,,2025,Q1_Jan_Apr
140407,2025-01-09,Punjab,Fatehgarh Sahib,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2025,Q1_Jan_Apr
140407,2025-01-12,Punjab,Fatehgarh Sahib,,,,2.0,0.0,,,2025,Q1_Jan_Apr
140407,2025-02-12,Punjab,Fatehgarh Sahib,,,,4.0,4.0,,,2025,Q1_Jan_Apr
140407,2025-03-09,Punjab,Fatehgarh Sahib,,,,0.0,3.0,0.0,1.0,2025,Q1_Jan_Apr
140407,2025-03-12,Punjab,Fatehgarh Sahib,,,,2.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
140407,2025-04-09,Punjab,Fatehgarh Sahib,,,,2.0,2.0,,,2025,Q1_Jan_Apr
140407,2025-04-11,Punjab,Fatehgarh Sahib,,,,,,0.0,2.0,2025,Q1_Jan_Apr
140407,2025-04-12,Punjab,Fatehgarh Sahib,,,,1.0,3.0,,,2025,Q1_Jan_Apr
140412,2025-01-03,Punjab,Fatehgarh Sahib,,,,209.0,350.0,23.0,398.0,2025,Q1_Jan_Apr
140412,2025-01-04,Punjab,Patiala,,,,10.0,23.0,,,2025,Q1_Jan_Apr
140412,2025-01-05,Punjab,Fatehgarh Sahib,,,,123.0,222.0,,,2025,Q1_Jan_Apr
140412,2025-01-06,Punjab,Patiala,,,,25.0,24.0,,,2025,Q1_Jan_Apr
140412,2025-01-07,Punjab,Patiala,,,,45.0,62.0,,,2025,Q1_Jan_Apr
140412,2025-01-09,Punjab,Fatehgarh Sahib,1.0,0.0,0.0,2.0,3.0,,,2025,Q1_Jan_Apr
140412,2025-01-12,Punjab,Fatehgarh Sahib,,,,33.0,6.0,,,2025,Q1_Jan_Apr
140412,2025-02-09,Punjab,Fatehgarh Sahib,1.0,0.0,0.0,5.0,11.0,,,2025,Q1_Jan_Apr
140412,2025-02-11,Punjab,Fatehgarh Sahib,,,,,,0.0,1.0,2025,Q1_Jan_Apr
140412,2025-02-12,Punjab,Patiala,,,,1.0,0.0,,,2025,Q1_Jan_Apr
140412,2025-03-09,Punjab,Patiala,,,,0.0,1.0,0.0,8.0,2025,Q1_Jan_Apr
140412,2025-03-11,Punjab,Patiala,,,,,,0.0,1.0,2025,Q1_Jan_Apr
140412,2025-03-12,Punjab,Patiala,,,,0.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
140412,2025-04-09,Punjab,Fatehgarh Sahib,1.0,1.0,0.0,4.0,13.0,,,2025,Q1_Jan_Apr
140412,2025-04-12,Punjab,Patiala,,,,2.0,2.0,0.0,12.0,2025,Q1_Jan_Apr
140413,2025-01-03,Punjab,SAS Nagar (Mohali),,,,65.0,145.0,,,2025,Q1_Jan_Apr
140413,2025-01-04,Punjab,SAS Nagar (Mohali),,,,45.0,89.0,,,2025,Q1_Jan_Apr
140413,2025-01-05,Punjab,SAS Nagar (Mohali),,,,31.0,72.0,,,2025,Q1_Jan_Apr
140413,2025-01-06,Punjab,SAS Nagar (Mohali),,,,52.0,74.0,,,2025,Q1_Jan_Apr
140413,2025-01-07,Punjab,SAS Nagar (Mohali),,,,91.0,121.0,,,2025,Q1_Jan_Apr
140413,2025-01-09,Punjab,Rupnagar,1.0,0.0,0.0,1.0,2.0,,,2025,Q1_Jan_Apr
140413,2025-01-12,Punjab,Rupnagar,,,,1.0,1.0,0.0,5.0,2025,Q1_Jan_Apr
140413,2025-02-09,Punjab,SAS Nagar (Mohali),,,,2.0,2.0,,,2025,Q1_Jan_Apr
140413,2025-02-12,Punjab,SAS Nagar (Mohali),,,,1.0,5.0,0.0,1.0,2025,Q1_Jan_Apr
140413,2025-03-09,Punjab,SAS Nagar (Mohali),,,,1.0,2.0,0.0,3.0,2025,Q1_Jan_Apr
140413,2025-03-11,Punjab,SAS Nagar (Mohali),,,,,,0.0,3.0,2025,Q1_Jan_Apr
140413,2025-03-12,Punjab,SAS Nagar (Mohali),,,,3.0,3.0,0.0,1.0,2025,Q1_Jan_Apr
140413,2025-04-09,Punjab,SAS Nagar (Mohali),,,,0.0,1.0,,,2025,Q1_Jan_Apr
140413,2025-04-12,Punjab,S.A.S Nagar(Mohali),,,,1.0,0.0,0.0,3.0,2025,Q1_Jan_Apr
140417,2025-01-03,Punjab,Patiala,,,,146.0,382.0,,,2025,Q1_Jan_Apr
140417,2025-01-04,Punjab,Patiala,,,,153.0,234.0,,,2025,Q1_Jan_Apr
140417,2025-01-05,Punjab,Patiala,,,,170.0,256.0,,,2025,Q1_Jan_Apr
140417,2025-01-06,Punjab,Patiala,,,,196.0,201.0,,,2025,Q1_Jan_Apr
140417,2025-01-07,Punjab,Patiala,,,,255.0,353.0,,,2025,Q1_Jan_Apr
140417,2025-01-09,Punjab,Patiala,1.0,0.0,0.0,0.0,8.0,,,2025,Q1_Jan_Apr
140417,2025-01-12,Punjab,Patiala,,,,2.0,8.0,,,2025,Q1_Jan_Apr
140417,2025-02-09,Punjab,Patiala,1.0,0.0,0.0,4.0,5.0,,,2025,Q1_Jan_Apr
140417,2025-02-12,Punjab,Patiala,,,,6.0,14.0,1.0,7.0,2025,Q1_Jan_Apr
140417,2025-03-01,Punjab,Patiala,,,,,,11.0,209.0,2025,Q1_Jan_Apr
140417,2025-03-09,Punjab,Patiala,,,,3.0,4.0,,,2025,Q1_Jan_Apr
140417,2025-03-11,Punjab,Patiala,,,,,,0.0,9.0,2025,Q1_Jan_Apr
140417,2025-03-12,Punjab,Patiala,,,,4.0,11.0,0.0,9.0,2025,Q1_Jan_Apr
140417,2025-04-09,Punjab,Patiala,2.0,0.0,0.0,7.0,11.0,,,2025,Q1_Jan_Apr
140417,2025-04-12,Punjab,SAS Nagar (Mohali),,,,1.0,0.0,0.0,9.0,2025,Q1_Jan_Apr
140501,2025-01-03,Punjab,SAS Nagar (Mohali),,,,357.0,461.0,44.0,643.0,2025,Q1_Jan_Apr
140501,2025-01-04,Punjab,SAS Nagar (Mohali),,,,327.0,308.0,,,2025,Q1_Jan_Apr
140501,2025-01-05,Punjab,SAS Nagar (Mohali),,,,268.0,295.0,,,2025,Q1_Jan_Apr
140501,2025-01-06,Punjab,SAS Nagar (Mohali),,,,350.0,318.0,,,2025,Q1_Jan_Apr
140501,2025-01-07,Punjab,SAS Nagar (Mohali),,,,507.0,387.0,,,2025,Q1_Jan_Apr
140501,2025-01-09,Punjab,SAS Nagar (Mohali),,,,3.0,1.0,,,2025,Q1_Jan_Apr
140501,2025-01-12,Punjab,SAS Nagar (Mohali),,,,15.0,3.0,,,2025,Q1_Jan_Apr
140501,2025-02-09,Punjab,SAS Nagar (Mohali),5.0,0.0,0.0,12.0,5.0,,,2025,Q1_Jan_Apr
140501,2025-02-12,Punjab,SAS Nagar (Mohali),,,,21.0,11.0,,,2025,Q1_Jan_Apr
140501,2025-03-09,Punjab,SAS Nagar (Mohali),,,,1.0,0.0,,,2025,Q1_Jan_Apr
140501,2025-03-11,Punjab,SAS Nagar (Mohali),,,,,,2.0,25.0,2025,Q1_Jan_Apr
140501,2025-03-12,Punjab,SAS Nagar (Mohali),,,,11.0,13.0,1.0,27.0,2025,Q1_Jan_Apr
140501,2025-04-09,Punjab,SAS Nagar (Mohali),2.0,1.0,0.0,12.0,5.0,,,2025,Q1_Jan_Apr
140501,2025-04-11,Punjab,SAS Nagar (Mohali),,,,,,4.0,21.0,2025,Q1_Jan_Apr
140501,2025-04-12,Punjab,SAS Nagar (Mohali),,,,5.0,8.0,,,2025,Q1_Jan_Apr
140506,2025-01-03,Punjab,SAS Nagar (Mohali),,,,14.0,16.0,,,2025,Q1_Jan_Apr
140506,2025-01-06,Punjab,SAS Nagar (Mohali),,,,17.0,13.0,,,2025,Q1_Jan_Apr
140506,2025-01-07,Punjab,SAS Nagar (Mohali),,,,17.0,15.0,,,2025,Q1_Jan_Apr
140506,2025-01-09,Punjab,SAS Nagar (Mohali),,,,0.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
140506,2025-02-11,Punjab,SAS Nagar (Mohali),,,,,,0.0,1.0,2025,Q1_Jan_Apr
140506,2025-02-12,Punjab,SAS Nagar (Mohali),,,,1.0,0.0,0.0,3.0,2025,Q1_Jan_Apr
140506,2025-03-09,Punjab,SAS Nagar (Mohali),,,,,,1.0,0.0,2025,Q1_Jan_Apr
140506,2025-03-11,Punjab,SAS Nagar (Mohali),,,,,,0.0,5.0,2025,Q1_Jan_Apr
140506,2025-03-12,Punjab,SAS Nagar (Mohali),,,,0.0,1.0,0.0,6.0,2025,Q1_Jan_Apr
140506,2025-04-12,Punjab,SAS Nagar (Mohali),,,,,,0.0,2.0,2025,Q1_Jan_Apr
140507,2025-01-03,Punjab,SAS Nagar (Mohali),,,,279.0,280.0,78.0,720.0,2025,Q1_Jan_Apr
140507,2025-01-04,Punjab,SAS Nagar (Mohali),,,,220.0,184.0,,,2025,Q1_Jan_Apr
140507,2025-01-05,Punjab,SAS Nagar (Mohali),,,,194.0,251.0,,,2025,Q1_Jan_Apr
140507,2025-01-06,Punjab,SAS Nagar (Mohali),,,,281.0,224.0,,,2025,Q1_Jan_Apr
140507,2025-01-07,Punjab,SAS Nagar (Mohali),,,,400.0,250.0,,,2025,Q1_Jan_Apr
140507,2025-01-09,Punjab,SAS Nagar (Mohali),2.0,2.0,0.0,10.0,7.0,,,2025,Q1_Jan_Apr
140507,2025-01-11,Punjab,SAS Nagar (Mohali),,,,,,1.0,25.0,2025,Q1_Jan_Apr
140507,2025-01-12,Punjab,S.A.S Nagar(Mohali),,,,1.0,0.0,0.0,2.0,2025,Q1_Jan_Apr
140507,2025-02-09,Punjab,SAS Nagar (Mohali),3.0,1.0,0.0,,,,,2025,Q1_Jan_Apr
140507,2025-02-12,Punjab,S.A.S Nagar(Mohali),,,,0.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
140507,2025-03-09,Punjab,SAS Nagar (Mohali),2.0,0.0,0.0,0.0,1.0,,,2025,Q1_Jan_Apr
140507,2025-03-11,Punjab,S.A.S Nagar(Mohali),,,,,,0.0,2.0,2025,Q1_Jan_Apr
140507,2025-03-12,Punjab,SAS Nagar (Mohali),,,,11.0,8.0,0.0,2.0,2025,Q1_Jan_Apr
140507,2025-04-01,Punjab,SAS Nagar (Mohali),,,,,,46.0,645.0,2025,Q1_Jan_Apr
140507,2025-04-09,Punjab,SAS Nagar (Mohali),3.0,0.0,0.0,21.0,11.0,8.0,27.0,2025,Q1_Jan_Apr
140507,2025-04-11,Punjab,SAS Nagar (Mohali),,,,,,0.0,19.0,2025,Q1_Jan_Apr
140507,2025-04-12,Punjab,S.A.S Nagar(Mohali),,,,0.0,1.0,2.0,30.0,2025,Q1_Jan_Apr
140601,2025-01-03,Punjab,SAS Nagar (Mohali),,,,219.0,338.0,,,2025,Q1_Jan_Apr
140601,2025-01-04,Punjab,Patiala,,,,26.0,35.0,,,2025,Q1_Jan_Apr
140601,2025-01-05,Punjab,SAS Nagar (Mohali),,,,218.0,285.0,,,2025,Q1_Jan_Apr
140601,2025-01-06,Punjab,Patiala,,,,32.0,35.0,,,2025,Q1_Jan_Apr
140601,2025-01-07,Punjab,SAS Nagar (Mohali),,,,324.0,405.0,,,2025,Q1_Jan_Apr
140601,2025-01-09,Punjab,S.A.S Nagar(Mohali),1.0,0.0,0.0,4.0,6.0,0.0,13.0,2025,Q1_Jan_Apr
140601,2025-01-12,Punjab,SAS Nagar (Mohali),,,,4.0,3.0,0.0,12.0,2025,Q1_Jan_Apr
140601,2025-02-09,Punjab,Patiala,2.0,0.0,0.0,14.0,10.0,,,2025,Q1_Jan_Apr
140601,2025-02-11,Punjab,SAS Nagar (Mohali),,,,,,0.0,6.0,2025,Q1_Jan_Apr
140601,2025-02-12,Punjab,SAS Nagar (Mohali),,,,11.0,9.0,,,2025,Q1_Jan_Apr
140601,2025-03-09,Punjab,SAS Nagar (Mohali),1.0,0.0,0.0,1.0,2.0,1.0,2.0,2025,Q1_Jan_Apr
140601,2025-03-11,Punjab,Patiala,,,,,,0.0,4.0,2025,Q1_Jan_Apr
140601,2025-03-12,Punjab,SAS Nagar (Mohali),,,,8.0,12.0,0.0,2.0,2025,Q1_Jan_Apr
140601,2025-04-09,Punjab,Patiala,1.0,0.0,0.0,,,0.0,15.0,2025,Q1_Jan_Apr
140601,2025-04-12,Punjab,Patiala,,,,1.0,6.0,,,2025,Q1_Jan_Apr
140602,2025-01-03,Punjab,Patiala,,,,88.0,160.0,,,2025,Q1_Jan_Apr
140602,2025-01-04,Punjab,Patiala,,,,64.0,86.0,,,2025,Q1_Jan_Apr
140602,2025-01-05,Punjab,Fatehgarh Sahib,,,,33.0,55.0,,,2025,Q1_Jan_Apr
140602,2025-01-06,Punjab,Fatehgarh Sahib,,,,77.0,88.0,,,2025,Q1_Jan_Apr
140602,2025-01-07,Punjab,Patiala,,,,111.0,98.0,,,2025,Q1_Jan_Apr
140602,2025-01-09,Punjab,Fatehgarh Sahib,,,,3.0,1.0,0.0,1.0,2025,Q1_Jan_Apr
140602,2025-01-11,Punjab,Fatehgarh Sahib,,,,,,0.0,2.0,2025,Q1_Jan_Apr
140602,2025-01-12,Punjab,Patiala,,,,2.0,0.0,0.0,7.0,2025,Q1_Jan_Apr
140602,2025-02-09,Punjab,Fatehgarh Sahib,1.0,0.0,0.0,7.0,1.0,,,2025,Q1_Jan_Apr
140602,2025-02-12,Punjab,Fatehgarh Sahib,,,,2.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
140602,2025-03-09,Punjab,Fatehgarh Sahib,1.0,0.0,0.0,4.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
140602,2025-03-12,Punjab,SAS Nagar (Mohali),,,,3.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
140602,2025-04-09,Punjab,Patiala,1.0,0.0,0.0,5.0,3.0,0.0,4.0,2025,Q1_Jan_Apr
140602,2025-04-12,Punjab,Patiala,,,,4.0,2.0,0.0,9.0,2025,Q1_Jan_Apr
140603,2025-01-03,Punjab,SAS Nagar (Mohali),,,,366.0,238.0,,,2025,Q1_Jan_Apr
140603,2025-01-04,Punjab,SAS Nagar (Mohali),,,,325.0,250.0,,,2025,Q1_Jan_Apr
140603,2025-01-05,Punjab,SAS Nagar (Mohali),,,,258.0,282.0,,,2025,Q1_Jan_Apr
140603,2025-01-06,Punjab,SAS Nagar (Mohali),,,,341.0,278.0,,,2025,Q1_Jan_Apr
140603,2025-01-07,Punjab,SAS Nagar (Mohali),,,,1037.0,385.0,,,2025,Q1_Jan_Apr
140603,2025-01-09,Punjab,SAS Nagar (Mohali),3.0,2.0,0.0,0.0,2.0,,,2025,Q1_Jan_Apr
140603,2025-01-12,Punjab,S.A.S Nagar(Mohali),,,,1.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
140603,2025-02-09,Punjab,SAS Nagar (Mohali),3.0,1.0,0.0,0.0,1.0,,,2025,Q1_Jan_Apr
140603,2025-02-12,Punjab,S.A.S Nagar(Mohali),,,,0.0,1.0,8.0,55.0,2025,Q1_Jan_Apr
140603,2025-03-09,Punjab,S.A.S Nagar(Mohali),1.0,0.0,0.0,1.0,5.0,0.0,2.0,2025,Q1_Jan_Apr
140603,2025-03-11,Punjab,SAS Nagar (Mohali),,,,,,14.0,84.0,2025,Q1_Jan_Apr
140603,2025-03-12,Chandigarh,Mohali,,,,1.0,0.0,3.0,72.0,2025,Q1_Jan_Apr
140603,2025-04-01,Punjab,SAS Nagar (Mohali),,,,,,169.0,1637.0,2025,Q1_Jan_Apr
140603,2025-04-09,Punjab,S.A.S Nagar(Mohali),0.0,1.0,0.0,1.0,2.0,6.0,45.0,2025,Q1_Jan_Apr
140603,2025-04-12,Punjab,Rupnagar,,,,0.0,1.0,4.0,57.0,2025,Q1_Jan_Apr
140604,2025-01-03,Punjab,SAS Nagar (Mohali),,,,99.0,74.0,25.0,228.0,2025,Q1_Jan_Apr
140604,2025-01-04,Punjab,SAS Nagar (Mohali),,,,81.0,63.0,,,2025,Q1_Jan_Apr
140604,2025-01-05,Punjab,SAS Nagar (Mohali),,,,107.0,64.0,,,2025,Q1_Jan_Apr
140604,2025-01-06,Punjab,SAS Nagar (Mohali),,,,79.0,92.0,,,2025,Q1_Jan_Apr
140604,2025-01-07,Punjab,SAS Nagar (Mohali),,,,376.0,107.0,,,2025,Q1_Jan_Apr
140604,2025-01-09,Punjab,SAS Nagar (Mohali),,,,2.0,0.0,0.0,3.0,2025,Q1_Jan_Apr
140604,2025-01-12,Punjab,SAS Nagar (Mohali),,,,9.0,2.0,1.0,0.0,2025,Q1_Jan_Apr
140604,2025-02-09,Punjab,S.A.S Nagar(Mohali),,,,0.0,1.0,,,2025,Q1_Jan_Apr
140604,2025-02-12,Punjab,SAS Nagar (Mohali),,,,5.0,3.0,,,2025,Q1_Jan_Apr
140604,2025-03-09,Punjab,SAS Nagar (Mohali),,,,3.0,1.0,,,2025,Q1_Jan_Apr
140604,2025-03-12,Punjab,SAS Nagar (Mohali),,,,10.0,2.0,,,2025,Q1_Jan_Apr
140604,2025-04-09,Punjab,S.A.S Nagar(Mohali),1.0,0.0,0.0,4.0,2.0,,,2025,Q1_Jan_Apr
140604,2025-04-11,Punjab,SAS Nagar (Mohali),,,,,,2.0,6.0,2025,Q1_Jan_Apr
140604,2025-04-12,Punjab,S.A.S Nagar(Mohali),,,,0.0,1.0,1.0,8.0,2025,Q1_Jan_Apr
140701,2025-01-03,Punjab,Patiala,,,,130.0,342.0,,,2025,Q1_Jan_Apr
140701,2025-01-04,Punjab,Patiala,,,,130.0,226.0,,,2025,Q1_Jan_Apr
140701,2025-01-05,Punjab,Patiala,,,,161.0,243.0,,,2025,Q1_Jan_Apr
140701,2025-01-06,Punjab,Patiala,,,,221.0,182.0,,,2025,Q1_Jan_Apr
140701,2025-01-07,Punjab,Patiala,,,,280.0,283.0,,,2025,Q1_Jan_Apr
140701,2025-01-09,Punjab,Patiala,1.0,0.0,0.0,2.0,9.0,0.0,10.0,2025,Q1_Jan_Apr
140701,2025-01-12,Punjab,Patiala,,,,8.0,6.0,,,2025,Q1_Jan_Apr
140701,2025-02-09,Punjab,Patiala,2.0,0.0,0.0,5.0,8.0,,,2025,Q1_Jan_Apr
140701,2025-02-12,Punjab,Patiala,,,,2.0,7.0,,,2025,Q1_Jan_Apr
140701,2025-03-01,Punjab,Patiala,,,,,,14.0,269.0,2025,Q1_Jan_Apr
140701,2025-03-09,Punjab,Patiala,1.0,0.0,0.0,3.0,12.0,,,2025,Q1_Jan_Apr
140701,2025-03-12,Punjab,Patiala,,,,2.0,11.0,,,2025,Q1_Jan_Apr
140701,2025-04-09,Punjab,Patiala,2.0,0.0,0.0,8.0,10.0,0.0,8.0,2025,Q1_Jan_Apr
140701,2025-04-12,Punjab,Patiala,,,,6.0,6.0,,,2025,Q1_Jan_Apr
140702,2025-01-03,Punjab,Patiala,,,,111.0,273.0,13.0,270.0,2025,Q1_Jan_Apr
140702,2025-01-04,Punjab,Patiala,,,,144.0,162.0,,,2025,Q1_Jan_Apr
140702,2025-01-05,Punjab,Patiala,,,,141.0,147.0,,,2025,Q1_Jan_Apr
140702,2025-01-06,Punjab,Patiala,,,,212.0,159.0,,,2025,Q1_Jan_Apr
140702,2025-01-07,Punjab,Patiala,,,,263.0,251.0,,,2025,Q1_Jan_Apr
140702,2025-01-09,Punjab,Patiala,,,,1.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
140702,2025-01-12,Punjab,Patiala,,,,5.0,3.0,0.0,6.0,2025,Q1_Jan_Apr
140702,2025-02-11,Punjab,Patiala,,,,,,0.0,3.0,2025,Q1_Jan_Apr
140702,2025-02-12,Punjab,Patiala,,,,7.0,9.0,0.0,11.0,2025,Q1_Jan_Apr
